episode_id,n_players,n_steps,rewards_json,statuses_json,team_names_json,winners_idx,is_1v1,is_ffa4,is_draw,seed,episode_steps_max,shipSpeed,cometSpeed
76011170,4,195,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Shun_PI"", ""Orbit Team"", ""flg"", ""HY2017""]",[3],False,True,False,,500,6.0,4.0
76012428,2,160,"[-1, 1]","[""DONE"", ""DONE""]","[""sash"", ""Erfan Eshratifar""]",[1],True,False,False,,500,6.0,4.0
76020372,2,174,"[-1, 1]","[""DONE"", ""DONE""]","[""lookaside"", ""chenyfsusjje""]",[1],True,False,False,,500,6.0,4.0
76022872,2,187,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Erik Kvanli""]",[1],True,False,False,,500,6.0,4.0
76023273,2,105,"[-1, 1]","[""DONE"", ""DONE""]","[""SalvadorDali"", ""Claws""]",[1],True,False,False,,500,6.0,4.0
76032198,4,157,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""IA2"", ""fgwiebfaoish"", ""ra5anchor"", ""burgundy""]",[3],False,True,False,,500,6.0,4.0
76032608,2,86,"[1, -1]","[""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""Shun_PI""]",[0],True,False,False,,500,6.0,4.0
76039927,4,176,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""Shun_PI"", ""mtmr_s1"", ""Orbital Occle""]",[3],False,True,False,,500,6.0,4.0
76041054,4,311,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbital Occle"", ""Son Pham"", ""fgwiebfaoish"", ""skuro0315""]",[0],False,True,False,,500,6.0,4.0
76042700,2,143,"[-1, 1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""mtmr_s1""]",[1],True,False,False,,500,6.0,4.0
76042942,2,142,"[-1, 1]","[""DONE"", ""DONE""]","[""Ousagi"", ""skuro0315""]",[1],True,False,False,,500,6.0,4.0
76044105,4,182,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""mtmr_s1"", ""Ousagi"", ""ush"", ""c-number""]",[2],False,True,False,,500,6.0,4.0
76045205,2,206,"[1, -1]","[""DONE"", ""DONE""]","[""Emre"", ""ush""]",[0],True,False,False,,500,6.0,4.0
76045306,2,142,"[1, -1]","[""DONE"", ""DONE""]","[""skuro0315"", ""fgwiebfaoish""]",[0],True,False,False,,500,6.0,4.0
76048458,4,232,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""skuro0315"", ""Ousagi"", ""if_else_wins"", ""kovi""]",[0],False,True,False,,500,6.0,4.0
76050389,2,120,"[1, -1]","[""DONE"", ""DONE""]","[""Gemini & Claude Code"", ""lookaside""]",[0],True,False,False,,500,6.0,4.0
76056672,4,353,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Tommy Barnes"", ""Ousagi"", ""Artem"", ""Orbital Occle""]",[3],False,True,False,,500,6.0,4.0
76056759,2,172,"[1, -1]","[""DONE"", ""DONE""]","[""ush"", ""Erfan Eshratifar""]",[0],True,False,False,,500,6.0,4.0
76057451,2,459,"[1, -1]","[""DONE"", ""DONE""]","[""Shun_PI"", ""Andrew Tratz""]",[0],True,False,False,,500,6.0,4.0
76057722,2,198,"[1, -1]","[""DONE"", ""DONE""]","[""ush"", ""Erfan Eshratifar""]",[0],True,False,False,,500,6.0,4.0
76059391,4,111,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Hung Nguyen"", ""lookaside"", ""Roy Wei"", ""Xiangyu Liu""]",[3],False,True,False,,500,6.0,4.0
76063562,4,223,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ousagi"", ""Shun_PI"", ""klog"", ""Erfan Eshratifar""]",[2],False,True,False,,500,6.0,4.0
76063621,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""kovi"", ""Shun_PI"", ""ra5anchor""]",[2],False,True,False,,500,6.0,4.0
76064593,2,127,"[1, -1]","[""DONE"", ""DONE""]","[""SalvadorDali"", ""Son Pham""]",[0],True,False,False,,500,6.0,4.0
76066636,4,281,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""Son Pham"", ""Slawek Biel"", ""Ascalon""]",[2],False,True,False,,500,6.0,4.0
76067195,4,360,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""siman"", ""Orbital Occle"", ""Nandodemo"", ""jack gell""]",[3],False,True,False,,500,6.0,4.0
76069664,4,153,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Vadasz"", ""Andrew Tratz"", ""Shun_PI"", ""Erfan Eshratifar""]",[0],False,True,False,,500,6.0,4.0
76071073,2,127,"[-1, 1]","[""DONE"", ""DONE""]","[""ush"", ""sary sary""]",[1],True,False,False,,500,6.0,4.0
76071285,4,164,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Forrest"", ""Orbit Team"", ""fgwiebfaoish"", ""SalvadorDali""]",[2],False,True,False,,500,6.0,4.0
76076198,4,131,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Wenchong Huang"", ""fgwiebfaoish"", ""siman"", ""Ascalon""]",[0],False,True,False,,500,6.0,4.0
76079057,2,183,"[1, -1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Klgv Klgv""]",[0],True,False,False,,500,6.0,4.0
76083186,4,171,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""koh"", ""Yunioshi"", ""keyrox"", ""Andrew Tratz""]",[2],False,True,False,,500,6.0,4.0
76086202,4,159,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""ra5anchor"", ""Erik Kvanli"", ""Erfan Eshratifar""]",[3],False,True,False,,500,6.0,4.0
76089271,2,149,"[-1, 1]","[""DONE"", ""DONE""]","[""burgundy"", ""Orbital Occle""]",[1],True,False,False,,500,6.0,4.0
76090421,4,195,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Forrest"", ""ktr"", ""linrock"", ""Andrew Tratz""]",[0],False,True,False,,500,6.0,4.0
76093064,2,136,"[-1, 1]","[""DONE"", ""DONE""]","[""Yunioshi"", ""Andrew Tratz""]",[1],True,False,False,,500,6.0,4.0
76093236,4,219,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""Roy Wei"", ""gasin"", ""Vincent Schuler""]",[1],False,True,False,,500,6.0,4.0
76094449,4,193,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""HY2017"", ""Son Pham"", ""Orbital Occle""]",[3],False,True,False,,500,6.0,4.0
76094900,4,120,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erik Kvanli"", ""Son Pham"", ""Artem"", ""Ousagi""]",[1],False,True,False,,500,6.0,4.0
76096057,4,192,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ousagi"", ""Akira Hirohashi"", ""Cameron Magari"", ""Alexander Gremyakov""]",[2],False,True,False,,500,6.0,4.0
76100053,4,175,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""if_else_wins"", ""Erik Kvanli"", ""Mille Initiate"", ""fgwiebfaoish""]",[2],False,True,False,,500,6.0,4.0
76100756,2,195,"[1, -1]","[""DONE"", ""DONE""]","[""Wenchong Huang"", ""Ousagi""]",[0],True,False,False,,500,6.0,4.0
76101203,2,80,"[1, -1]","[""DONE"", ""DONE""]","[""jack gell"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
76101936,4,194,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ShunkiKyoya"", ""Shun_PI"", ""Orbit Team"", ""jack gell""]",[2],False,True,False,,500,6.0,4.0
76106874,2,153,"[1, -1]","[""DONE"", ""DONE""]","[""ymg_aq"", ""fgwiebfaoish""]",[0],True,False,False,,500,6.0,4.0
76108868,4,291,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ginster"", ""Naoism"", ""sary sary"", ""fgwiebfaoish""]",[1],False,True,False,,500,6.0,4.0
76109496,2,367,"[-1, 1]","[""DONE"", ""DONE""]","[""Andrew + SalvadorDali"", ""Viltrum Empire""]",[1],True,False,False,,500,6.0,4.0
76110823,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ra5anchor"", ""Aidan P5"", ""fgwiebfaoish"", ""penguin46""]",[2],False,True,False,,500,6.0,4.0
76114066,4,247,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Naoism"", ""Andrew + SalvadorDali"", ""TensorFlower"", ""simmons1025""]",[3],False,True,False,,500,6.0,4.0
76115985,2,123,"[1, -1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Erik Kvanli""]",[0],True,False,False,,500,6.0,4.0
76116994,4,299,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""3Comets"", ""dnish"", ""Orbital Occle"", ""Claws""]",[2],False,True,False,,500,6.0,4.0
76117280,4,167,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Viltrum Empire"", ""jack gell"", ""Orbital Occle"", ""ShunkiKyoya""]",[0],False,True,False,,500,6.0,4.0
76121210,4,500,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Artem"", ""skuro0315"", ""Orbital Occle"", ""skalermo""]",[0],False,True,False,,500,6.0,4.0
76123767,4,221,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""c-number"", ""TensorFlower"", ""Erik Kvanli""]",[2],False,True,False,,500,6.0,4.0
76124992,4,212,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbital Occle"", ""Vadasz"", ""jack gell"", ""Naoism""]",[2],False,True,False,,500,6.0,4.0
76126715,4,182,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""klog"", ""Orbital Occle"", ""Qixiu"", ""Tommy Barnes""]",[3],False,True,False,,500,6.0,4.0
76126728,4,214,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""K_ChanHo"", ""Seungmin Ha"", ""w0t0"", ""lookaside""]",[1],False,True,False,,500,6.0,4.0
76126831,4,190,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Naoism"", ""ush"", ""Boey"", ""Son Pham""]",[0],False,True,False,,500,6.0,4.0
76126973,2,167,"[1, -1]","[""DONE"", ""DONE""]","[""Ezra"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
76126987,2,149,"[1, -1]","[""DONE"", ""DONE""]","[""Tommy Barnes"", ""Andrew + SalvadorDali""]",[0],True,False,False,,500,6.0,4.0
76128697,4,111,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""Tommy Barnes"", ""ktr"", ""ush""]",[1],False,True,False,,500,6.0,4.0
76132264,4,255,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ezra"", ""fgwiebfaoish"", ""Erfan Eshratifar"", ""HY2017""]",[0],False,True,False,,500,6.0,4.0
76134185,4,500,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Son Pham"", ""Viltrum Empire"", ""ush"", ""if_else_wins""]",[0],False,True,False,,500,6.0,4.0
76135954,2,135,"[-1, 1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""if_else_wins""]",[1],True,False,False,,500,6.0,4.0
76139036,2,141,"[-1, 1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Yunioshi""]",[1],True,False,False,,500,6.0,4.0
76140744,4,279,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Viltrum Empire"", ""Wenchong Huang"", ""penguin46"", ""fgwiebfaoish""]",[2],False,True,False,,500,6.0,4.0
76147844,4,114,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Bangrocket"", ""Xiangyu Liu"", ""c0sm1c"", ""lookaside""]",[3],False,True,False,,500,6.0,4.0
76151155,2,183,"[-1, 1]","[""DONE"", ""DONE""]","[""lookaside"", ""Eda""]",[1],True,False,False,,500,6.0,4.0
76151331,4,272,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Claws"", ""Erik Kvanli"", ""ush""]",[2],False,True,False,,500,6.0,4.0
76155798,2,146,"[1, -1]","[""DONE"", ""DONE""]","[""Erik Kvanli"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
76156832,4,336,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Tommy Barnes"", ""Ousagi"", ""penguin46"", ""Orbital Occle""]",[3],False,True,False,,500,6.0,4.0
76157049,4,296,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Kirderf"", ""Mathurin Ache"", ""Van-Phuc Huynh"", ""lookaside""]",[3],False,True,False,,500,6.0,4.0
76161698,4,500,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""istinetz"", ""fgwiebfaoish"", ""mrmvrey"", ""Hober Malloc""]",[1],False,True,False,,500,6.0,4.0
76162286,2,168,"[-1, 1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Ousagi""]",[1],True,False,False,,500,6.0,4.0
76164392,4,127,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ginster"", ""ush"", ""klog"", ""ra5anchor""]",[0],False,True,False,,500,6.0,4.0
76166997,2,116,"[1, -1]","[""DONE"", ""DONE""]","[""klog"", ""ush""]",[0],True,False,False,,500,6.0,4.0
76168171,2,100,"[1, -1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Tommy Barnes""]",[0],True,False,False,,500,6.0,4.0
76169387,2,173,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Son Pham""]",[1],True,False,False,,500,6.0,4.0
76176665,2,147,"[1, -1]","[""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
76177556,4,145,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Artem"", ""ush"", ""\u8d75\u4e91\u9f99"", ""HassenHamdi Winning InchaAllah""]",[0],False,True,False,,500,6.0,4.0
76177692,4,149,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Erfan Eshratifar"", ""Son Pham"", ""Shun_PI""]",[1],False,True,False,,500,6.0,4.0
76185100,4,440,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Howler One"", ""YG JH"", ""lookaside"", ""PavelYanson""]",[3],False,True,False,,500,6.0,4.0
76193676,4,179,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""NewTechMitch"", ""claudex"", ""Amin Ebrahimzadeh"", ""lookaside""]",[0],False,True,False,,500,6.0,4.0
76194670,4,190,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Aidan P5"", ""if_else_wins"", ""Son Pham""]",[0],False,True,False,,500,6.0,4.0
76195833,4,153,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""Hober Malloc"", ""Vincent Schuler"", ""Orbital Occle""]",[3],False,True,False,,500,6.0,4.0
76198561,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbital Occle"", ""Hailstorm"", ""if_else_wins"", ""ra5anchor""]",[2],False,True,False,,500,6.0,4.0
76198576,4,136,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""penguin46"", ""Son Pham"", ""sary sary"", ""ush""]",[2],False,True,False,,500,6.0,4.0
76201225,2,186,"[1, -1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Erik Kvanli""]",[0],True,False,False,,500,6.0,4.0
76202954,2,119,"[-1, 1]","[""DONE"", ""DONE""]","[""ush"", ""Claws""]",[1],True,False,False,,500,6.0,4.0
76205493,4,204,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""AnRyisReal"", ""Yunioshi"", ""Claws"", ""ush""]",[3],False,True,False,,500,6.0,4.0
76207317,4,129,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""Yunioshi"", ""penguin46"", ""3Comets""]",[3],False,True,False,,500,6.0,4.0
76216031,4,131,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""3Comets"", ""Ethan Tang"", ""fgwiebfaoish"", ""SonOfNike""]",[0],False,True,False,,500,6.0,4.0
76216437,2,152,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Erik Kvanli""]",[1],True,False,False,,500,6.0,4.0
76224773,4,500,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Aidan P5"", ""Klgv Klgv"", ""typeIIIfairy"", ""fgwiebfaoish""]",[3],False,True,False,,500,6.0,4.0
76227451,2,238,"[1, -1]","[""DONE"", ""DONE""]","[""Roche Overflow"", ""ush""]",[0],True,False,False,,500,6.0,4.0
76227620,4,293,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Alvin"", ""Ashu Rajput"", ""lookaside"", ""Pasha Burnyshev""]",[2],False,True,False,,500,6.0,4.0
76229337,4,182,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbital Occle"", ""typeIIIfairy"", ""YUYUTA"", ""Nandodemo""]",[0],False,True,False,,500,6.0,4.0
76232310,4,139,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Shunsuke Hayashi"", ""Ralph Neumann"", ""lookaside"", ""Taiki Sato""]",[0],False,True,False,,500,6.0,4.0
76238738,4,208,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""penguin46"", ""mtmr_s1"", ""Orbital Occle"", ""TensorFlower""]",[3],False,True,False,,500,6.0,4.0
76240663,4,214,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""ra5anchor"", ""siman"", ""typeIIIfairy""]",[1],False,True,False,,500,6.0,4.0
76240675,4,500,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Nandodemo"", ""Orbital Occle"", ""Hailstorm"", ""istinetz""]",[1],False,True,False,,500,6.0,4.0
76241304,4,280,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbital Occle"", ""Erik Kvanli"", ""Ousagi"", ""HY2017""]",[2],False,True,False,,500,6.0,4.0
76242405,2,157,"[1, -1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Hailstorm""]",[0],True,False,False,,500,6.0,4.0
76243092,2,203,"[1, -1]","[""DONE"", ""DONE""]","[""Erik Kvanli"", ""fgwiebfaoish""]",[0],True,False,False,,500,6.0,4.0
76247232,4,158,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""if_else_wins"", ""typeIIIfairy"", ""jack gell"", ""Orbital Occle""]",[2],False,True,False,,500,6.0,4.0
76247605,4,239,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Aidan P5"", ""ush"", ""Kevin Cao"", ""Yunioshi""]",[0],False,True,False,,500,6.0,4.0
76249460,2,185,"[-1, 1]","[""DONE"", ""DONE""]","[""ush"", ""Kevin Cao""]",[1],True,False,False,,500,6.0,4.0
76255902,2,167,"[-1, 1]","[""DONE"", ""DONE""]","[""Hailstorm"", ""ush""]",[1],True,False,False,,500,6.0,4.0
76257210,4,203,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""penguin46"", ""bomac1"", ""Slawek Biel"", ""ush""]",[0],False,True,False,,500,6.0,4.0
76257789,4,182,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""ichiro_9023"", ""Viltrum Empire"", ""ush""]",[0],False,True,False,,500,6.0,4.0
76258762,2,151,"[-1, 1]","[""DONE"", ""DONE""]","[""ush"", ""Hailstorm""]",[1],True,False,False,,500,6.0,4.0
76259847,2,205,"[1, -1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Slawek Biel""]",[0],True,False,False,,500,6.0,4.0
76263558,4,500,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Artem"", ""skuro0315"", ""Erfan Eshratifar"", ""fgwiebfaoish""]",[3],False,True,False,,500,6.0,4.0
76271980,4,198,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""unosss"", ""Roche Overflow"", ""fgwiebfaoish"", ""Son Pham""]",[2],False,True,False,,500,6.0,4.0
76275892,2,142,"[1, -1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""burgundy""]",[0],True,False,False,,500,6.0,4.0
76276130,4,500,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""pbdpbd123"", ""lookaside"", ""Carrotato"", ""Afr1ste""]",[1],False,True,False,,500,6.0,4.0
76279421,4,327,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""sash"", ""Orbital Occle"", ""ymg_aq"", ""Tommy Barnes""]",[0],False,True,False,,500,6.0,4.0
76281340,4,212,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Son Pham"", ""Claws"", ""Orbital Occle"", ""Aidan P5""]",[3],False,True,False,,500,6.0,4.0
76282382,4,500,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erik Kvanli"", ""ShunkiKyoya"", ""Orbital Occle"", ""ymg_aq""]",[3],False,True,False,,500,6.0,4.0
76287943,4,350,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""\u5bff!"", ""shilehaoduomingzile"", ""K_ChanHo""]",[1],False,True,False,,500,6.0,4.0
76292858,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbital Occle"", ""Audun Ljone Henriksen"", ""skuro0315"", ""Roche Overflow""]",[2],False,True,False,,500,6.0,4.0
76293330,4,167,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""nesya"", ""COSMIC"", ""fgwiebfaoish"", ""Praxel""]",[1],False,True,False,,500,6.0,4.0
76296024,4,319,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Shun_PI"", ""Ezra"", ""Orbital Occle"", ""lookaside""]",[3],False,True,False,,500,6.0,4.0
76301352,4,159,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Hober Malloc"", ""Orbital Occle"", ""if_else_wins"", ""Viltrum Empire""]",[1],False,True,False,,500,6.0,4.0
76303822,4,272,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""COSMIC"", ""TensorFlower"", ""ohkawa3"", ""ush""]",[2],False,True,False,,500,6.0,4.0
76312376,2,123,"[-1, 1]","[""DONE"", ""DONE""]","[""monnu"", ""Orbital Occle""]",[1],True,False,False,,500,6.0,4.0
76317443,4,205,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""monnu"", ""koh"", ""fgwiebfaoish"", ""DONJYARAHOI""]",[2],False,True,False,,500,6.0,4.0
76319914,2,118,"[1, -1]","[""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
76324744,4,184,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""YUYUTA"", ""fgwiebfaoish"", ""Klgv Klgv"", ""glass_256""]",[3],False,True,False,,500,6.0,4.0
76324976,2,155,"[1, -1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Viltrum Empire""]",[0],True,False,False,,500,6.0,4.0
76334869,4,249,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Viltrum Empire"", ""linrock"", ""unosss"", ""fgwiebfaoish""]",[3],False,True,False,,500,6.0,4.0
76336072,4,138,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""TensorFlower"", ""if_else_wins"", ""Orbital Occle"", ""Erik Kvanli""]",[3],False,True,False,,500,6.0,4.0
76338140,4,133,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Artem"", ""Orbital Occle"", ""ShunkiKyoya"", ""dnish""]",[3],False,True,False,,500,6.0,4.0
76338445,2,281,"[1, -1]","[""DONE"", ""DONE""]","[""Artem"", ""fgwiebfaoish""]",[0],True,False,False,,500,6.0,4.0
76341498,2,185,"[1, -1]","[""DONE"", ""DONE""]","[""Roche Overflow"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
76344335,2,216,"[-1, 1]","[""DONE"", ""DONE""]","[""\u8036\u270c"", ""fgwiebfaoish""]",[1],True,False,False,,500,6.0,4.0
76345723,4,187,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""if_else_wins"", ""Forrest"", ""glass_256""]",[2],False,True,False,,500,6.0,4.0
76353192,2,208,"[1, -1]","[""DONE"", ""DONE""]","[""ush"", ""Robert Cheah""]",[0],True,False,False,,500,6.0,4.0
76354266,2,206,"[1, -1]","[""DONE"", ""DONE""]","[""Erik Kvanli"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
76358451,4,186,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""outwrest"", ""Jenai"", ""Paul Owiti"", ""lookaside""]",[2],False,True,False,,500,6.0,4.0
76359751,4,330,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Amin Ebrahimzadeh"", ""Blu3s"", ""HKmgikao"", ""lookaside""]",[2],False,True,False,,500,6.0,4.0
76360514,2,155,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Erik Kvanli""]",[1],True,False,False,,500,6.0,4.0
76364693,2,187,"[-1, 1]","[""DONE"", ""DONE""]","[""Pazuzu"", ""lookaside""]",[1],True,False,False,,500,6.0,4.0
