episode_id,omega,n_planets,n_orbital,orbital_share,size_bucket,mean_orbital_dist_from_sun,max_orbital_dist_from_sun,prod_total,prod_mean,prod_std,n_neutral_start,neutral_prod_share,mean_inter_dist,min_inter_dist,max_inter_dist,std_inter_dist,sun_blockage_share,home_to_nearest_neutral_median,home_to_home_median,n_home
76045205,0.04907199558337836,28,12,0.4286,medium,29.579,35.007,88.0,3.142857142857143,1.2453996981544782,26,0.9773,56.46,11.244,106.494,24.261,0.1217,11.244,44.9,2
76045306,0.04003841451284963,20,8,0.4,small,35.182,39.266,44.0,2.2,1.4696938456699067,18,0.9545,65.221,10.358,125.021,28.575,0.1789,10.358,110.807,2
76048458,0.03940310715214349,20,4,0.2,small,31.585,31.585,52.0,2.6,1.3564659966250538,16,0.6923,66.671,9.773,118.378,28.789,0.1579,18.491,44.668,4
76050389,0.03943151574091126,20,8,0.4,small,28.845,33.971,72.0,3.6,1.4966629547095767,18,0.8889,60.833,12.288,125.863,26.45,0.1789,16.85,97.569,2
76056672,0.030006894163500816,32,12,0.375,medium,33.873,37.657,84.0,2.625,0.9921567416492215,28,0.8571,59.885,9.829,109.523,26.076,0.1129,14.092,70.794,4
76056759,0.02875493249245667,20,8,0.4,small,32.175,34.538,68.0,3.4,1.2000000000000002,18,0.9412,59.874,12.817,114.564,25.346,0.1579,23.705,96.648,2
76057451,0.04214800304091923,28,12,0.4286,medium,34.129,37.132,88.0,3.142857142857143,1.5518257844571737,26,0.9091,61.066,10.457,126.61,27.267,0.1323,12.109,101.958,2
76057722,0.03232788787627171,36,12,0.3333,large,31.663,35.601,120.0,3.3333333333333335,1.4142135623730951,34,0.9333,60.164,11.272,119.925,26.469,0.1175,11.272,96.532,2
76059391,0.03804779203304519,28,16,0.5714,medium,34.413,40.076,80.0,2.857142857142857,1.7261494247992246,24,0.75,57.079,10.84,114.52,25.378,0.164,10.84,52.737,4
76063562,0.04708055120130824,36,16,0.4444,large,32.346,36.903,104.0,2.888888888888889,1.594744454934147,32,0.8846,59.579,10.76,125.412,26.706,0.1429,11.219,32.52,4
76063621,0.04814718632576139,28,8,0.2857,medium,33.767,34.877,88.0,3.142857142857143,1.2453996981544784,24,0.9545,60.619,12.887,109.768,26.071,0.0794,18.068,69.47,4
76064593,0.04543498898612224,20,4,0.2,small,34.9,34.9,68.0,3.4,1.9595917942265426,18,0.8529,65.837,11.824,115.329,27.591,0.1158,11.824,105.086,2
76066636,0.04104916162953811,36,16,0.4444,large,33.186,39.767,84.0,2.3333333333333335,1.563471919941143,32,0.7619,60.81,10.474,123.1,26.999,0.1302,13.53,54.348,4
76067195,0.03591842715072826,28,8,0.2857,medium,30.964,33.139,88.0,3.142857142857143,1.2453996981544782,24,0.7727,59.338,10.467,107.293,25.383,0.0899,14.641,67.593,4
76069664,0.04261157820413003,28,12,0.4286,medium,34.182,35.332,96.0,3.4285714285714284,1.590789817951435,24,0.9167,58.583,11.345,112.169,25.454,0.1217,11.345,45.274,4
76071073,0.025361997700392123,24,8,0.3333,small,30.873,36.566,72.0,3.0,1.1547005383792515,22,0.9444,58.391,11.496,101.936,24.994,0.1159,11.496,73.132,2
76071285,0.026007081146973577,28,12,0.4286,medium,33.948,37.086,72.0,2.5714285714285716,1.3997084244475304,24,0.8333,61.024,9.408,125.141,27.685,0.1534,11.245,52.448,4
76076198,0.035941925492194784,28,12,0.4286,medium,33.159,38.387,68.0,2.4285714285714284,1.498298354528788,24,0.9412,60.119,13.423,116.539,25.782,0.1111,15.461,49.337,4
76079057,0.030469011586542707,28,12,0.4286,medium,32.473,36.281,92.0,3.2857142857142856,1.4846149779161804,26,0.913,58.586,10.49,109.546,25.338,0.1111,10.49,52.568,2
76083186,0.0441265672888034,28,8,0.2857,medium,32.688,34.967,52.0,1.8571428571428572,0.832993127835043,24,0.8462,60.848,9.532,104.444,26.45,0.1217,14.256,68.772,4
76086202,0.04555130561965347,28,16,0.5714,medium,32.992,36.955,68.0,2.4285714285714284,1.0497813183356477,24,0.8235,55.35,10.195,106.33,24.111,0.1429,10.195,50.22,4
76089271,0.041285187311549246,24,12,0.5,small,32.433,38.652,56.0,2.3333333333333335,1.3743685418725535,22,0.9286,56.833,10.923,105.086,24.94,0.1884,10.923,105.086,2
76090421,0.026158486806076558,36,16,0.4444,large,31.42,37.703,76.0,2.111111111111111,1.4487116456005886,32,0.8421,56.79,9.127,108.142,25.179,0.1365,19.586,68.318,4
76093064,0.04122404789864862,32,16,0.5,medium,31.986,37.264,84.0,2.625,1.2183492931011204,30,0.9286,56.724,9.868,114.301,25.283,0.1532,11.394,99.352,2
76093236,0.027351757209072316,32,12,0.375,medium,32.971,37.961,76.0,2.375,1.3169567191065923,28,0.9474,59.848,9.941,117.326,26.524,0.1371,9.941,53.685,4
76094449,0.04552221755273385,24,8,0.3333,small,31.664,34.064,60.0,2.5,1.2583057392117916,20,0.7333,59.314,10.482,106.669,25.239,0.1159,12.779,68.782,4
76094900,0.03555266816491006,24,12,0.5,small,32.719,36.837,88.0,3.6666666666666665,1.1055415967851334,20,0.8182,57.808,13.067,109.612,24.699,0.1304,14.561,52.095,4
76096057,0.03911760509971084,36,12,0.3333,large,33.634,37.175,76.0,2.111111111111111,1.1967032904743342,32,0.9474,62.445,10.606,118.929,28.286,0.1365,10.606,70.063,4
76100053,0.048975604250770556,28,12,0.4286,medium,33.781,38.193,52.0,1.8571428571428572,0.8329931278350429,24,0.7692,60.407,11.449,121.286,26.563,0.1323,11.631,54.013,4
76100756,0.028954490222612792,24,8,0.3333,small,30.237,32.597,84.0,3.5,1.5,22,0.9048,58.822,11.367,110.045,25.434,0.1304,13.492,110.045,2
76101203,0.04470169041524467,24,8,0.3333,small,35.018,35.854,68.0,2.8333333333333335,1.2133516482134197,22,0.9118,62.932,11.738,118.469,27.337,0.1449,11.742,68.365,2
76101936,0.03217085809888216,28,8,0.2857,medium,34.886,36.158,80.0,2.857142857142857,1.6413036132965795,24,0.75,64.769,9.021,122.022,28.728,0.1217,10.92,76.597,4
76106874,0.03719127145719131,28,8,0.2857,medium,31.728,36.82,64.0,2.2857142857142856,1.27775312999988,26,0.9688,63.348,9.991,123.339,28.205,0.1429,11.966,123.339,2
76108868,0.04237917504192406,20,8,0.4,small,35.212,38.153,48.0,2.4,1.4966629547095767,16,0.9167,60.896,13.259,108.459,25.795,0.1368,13.259,53.956,4
76109496,0.045782217606412975,28,12,0.4286,medium,34.122,39.069,84.0,3.0,1.1952286093343936,26,0.9762,60.856,12.504,111.499,26.62,0.1217,15.596,99.386,2
76110823,0.03723166013027599,24,8,0.3333,small,32.127,38.034,64.0,2.6666666666666665,1.3743685418725535,20,0.875,63.757,12.62,129.867,27.463,0.1304,14.078,91.83,4
76114066,0.03759903155989254,28,12,0.4286,medium,31.609,37.107,56.0,2.0,0.9258200997725514,24,0.8571,60.07,12.677,109.029,26.173,0.1217,12.988,71.583,4
76115985,0.0467874881833687,20,8,0.4,small,36.228,38.655,64.0,3.2,1.8330302779823362,18,0.8438,61.081,12.099,104.148,26.001,0.1158,12.099,67.605,2
76116994,0.040174291379974324,32,16,0.5,medium,34.937,39.305,84.0,2.625,1.4947825928876748,28,0.9048,59.933,9.781,112.588,26.714,0.1371,9.781,45.273,4
76117280,0.04647363964172109,32,12,0.375,medium,30.382,34.928,100.0,3.125,1.4523687548277813,28,0.92,59.867,12.761,124.04,26.608,0.1532,14.773,87.71,4
76121210,0.02896213503310788,20,8,0.4,small,31.061,35.939,48.0,2.4,1.019803902718557,16,0.8333,63.756,14.027,118.025,26.845,0.1368,16.827,82.478,4
76123767,0.04510002322627211,32,16,0.5,medium,36.12,41.771,52.0,1.625,0.6959705453537527,28,0.9231,61.031,9.735,119.076,27.631,0.1694,11.837,53.992,4
76124992,0.04451303842044896,28,12,0.4286,medium,33.301,36.436,100.0,3.5714285714285716,1.761261143705422,24,0.8,58.771,10.715,108.489,25.586,0.1323,10.715,74.099,4
76126715,0.04422002667123402,28,12,0.4286,medium,35.756,38.556,52.0,1.8571428571428572,0.6388765649999399,24,0.8462,61.866,9.734,126.88,27.543,0.1323,11.707,68.859,4
76126728,0.03101857105024847,24,8,0.3333,small,33.497,38.829,52.0,2.1666666666666665,1.2133516482134197,20,0.9231,63.51,11.054,119.033,27.346,0.1014,14.409,84.169,4
76126831,0.026242905606209413,32,12,0.375,medium,34.178,37.323,84.0,2.625,1.2183492931011204,28,0.9524,61.118,9.532,121.287,26.965,0.121,9.532,85.763,4
76126973,0.03470618173095916,32,16,0.5,medium,32.463,36.804,80.0,2.5,1.118033988749895,30,0.975,58.088,9.961,111.985,25.974,0.1613,9.961,111.985,2
76126987,0.02929703741122515,20,8,0.4,small,33.903,36.22,56.0,2.8,1.6,18,0.9643,60.733,11.373,106.958,25.37,0.1158,11.373,63.171,2
76128697,0.043520320347352884,24,12,0.5,small,31.927,35.95,104.0,4.333333333333333,0.74535599249993,20,0.8462,56.558,12.925,104.901,24.522,0.1449,12.925,35.207,4
76132264,0.03822589903079497,28,8,0.2857,medium,32.304,33.931,76.0,2.7142857142857144,1.1605769149479945,24,0.8421,61.489,12.495,119.744,26.681,0.1005,13.762,47.985,4
76134185,0.03865424344937773,32,16,0.5,medium,34.381,38.796,132.0,4.125,1.0532687216470449,28,0.8485,59.265,12.32,112.758,26.014,0.121,13.945,74.752,4
76135954,0.045781366165845175,24,8,0.3333,small,29.465,30.279,68.0,2.8333333333333335,1.3437096247164249,22,0.9706,59.551,10.65,110.532,25.555,0.1304,15.178,98.834,2
76139036,0.03960931101301097,36,16,0.4444,large,32.397,38.344,76.0,2.111111111111111,1.0999438818457408,34,0.8947,60.678,9.444,121.986,27.624,0.1873,11.162,76.688,2
76140744,0.03248073350747072,32,12,0.375,medium,31.676,35.229,88.0,2.75,1.3919410907075054,28,0.9091,59.795,9.194,126.632,27.039,0.1613,10.654,71.544,4
76147844,0.047482742853697954,24,8,0.3333,small,32.921,33.999,76.0,3.1666666666666665,1.3437096247164249,20,0.8421,58.62,10.835,98.621,25.011,0.1159,23.164,67.947,4
76151155,0.04875739076657682,28,12,0.4286,medium,30.447,36.04,80.0,2.857142857142857,1.124858267715973,26,0.925,57.192,11.354,108.126,24.746,0.1323,11.354,50.017,2
76151331,0.02886221288151206,24,8,0.3333,small,29.467,34.898,68.0,2.8333333333333335,1.0671873729054748,20,0.8235,59.876,10.932,112.104,25.361,0.1159,17.661,68.182,4
76155798,0.03722631933356077,28,12,0.4286,medium,31.24,35.432,84.0,3.0,0.9258200997725514,26,0.9286,57.32,12.917,109.314,24.593,0.1217,14.825,109.314,2
76156832,0.043459286466624156,36,16,0.4444,large,34.403,37.826,100.0,2.7777777777777777,1.7497795275581802,32,0.96,60.971,9.43,129.604,27.718,0.1429,9.43,53.493,4
76157049,0.02928080418830485,24,4,0.1667,small,30.084,30.084,52.0,2.1666666666666665,0.6871842709362768,20,0.7692,64.861,9.739,115.752,27.891,0.1159,14.38,72.411,4
76161698,0.0410524532158236,20,8,0.4,small,29.164,35.277,48.0,2.4,1.7435595774162693,16,0.6667,58.458,12.361,108.83,24.3,0.1368,21.324,76.954,4
76162286,0.04575671520140849,32,12,0.375,medium,35.281,39.026,64.0,2.0,1.5,30,0.9688,61.657,10.593,114.757,27.106,0.1129,10.593,110.934,2
76164392,0.03941003212400003,32,20,0.625,medium,35.577,41.248,76.0,2.375,0.9921567416492215,28,0.8947,58.248,9.75,123.248,26.601,0.1774,9.75,43.072,4
76166997,0.04424683269866729,32,12,0.375,medium,31.574,35.215,64.0,2.0,1.0,30,0.9062,59.151,9.033,114.43,26.757,0.1694,13.864,70.429,2
76168171,0.04718920677525779,36,16,0.4444,large,31.961,36.931,80.0,2.2222222222222223,1.6178021976178927,34,0.975,57.974,10.979,123.889,25.863,0.1302,10.979,51.781,2
76169387,0.0382870627828177,32,16,0.5,medium,35.816,38.843,68.0,2.125,1.4523687548277813,30,0.8529,59.761,9.539,123.865,26.777,0.1371,15.38,123.865,2
76176665,0.046585319098365933,28,12,0.4286,medium,32.691,38.001,88.0,3.142857142857143,1.4568627181693672,26,0.9091,61.332,11.896,118.104,26.866,0.1429,11.896,108.431,2
76177556,0.04833121424941686,36,16,0.4444,large,32.75,39.252,68.0,1.8888888888888888,0.8748897637790901,32,0.8824,60.027,10.201,131.824,27.439,0.1683,10.792,36.111,4
76177692,0.03584517479780221,28,12,0.4286,medium,32.901,38.147,88.0,3.142857142857143,1.7261494247992242,24,0.8636,60.578,11.337,112.347,26.369,0.1217,11.337,53.948,4
76185100,0.04119189377433398,32,16,0.5,medium,31.994,38.34,80.0,2.5,1.4142135623730951,28,0.85,56.695,10.457,108.041,24.918,0.1371,12.841,76.396,4
76193676,0.026775399285453503,32,16,0.5,medium,33.675,37.826,60.0,1.875,1.165922381636102,28,0.7333,58.818,10.628,116.862,26.311,0.1452,10.628,53.494,4
76194670,0.034053074445982504,28,12,0.4286,medium,33.638,37.183,56.0,2.0,0.5345224838248488,24,0.8571,60.597,10.902,117.273,26.74,0.1323,11.027,37.985,4
76195833,0.04209965646055098,24,8,0.3333,small,31.521,34.898,92.0,3.8333333333333335,1.3437096247164249,20,0.8261,61.534,11.408,118.18,26.622,0.1449,16.969,69.435,4
76198561,0.027693782966981554,32,8,0.25,medium,31.605,35.463,88.0,2.75,1.6393596310755,28,0.8182,61.208,9.737,108.39,26.674,0.1129,10.467,68.182,4
76198576,0.042906112100465105,20,4,0.2,small,29.761,29.761,40.0,2.0,1.5491933384829668,16,0.9,67.018,11.541,115.543,28.278,0.1158,16.175,73.348,4
76201225,0.028592825753828575,28,12,0.4286,medium,31.975,35.649,80.0,2.857142857142857,1.6413036132965795,26,0.875,58.884,11.369,111.267,25.574,0.1323,11.369,95.753,2
76202954,0.04393394903897101,32,12,0.375,medium,32.065,37.622,88.0,2.75,1.3919410907075054,30,0.9091,59.291,10.01,106.655,25.889,0.1452,14.93,45.2,2
76205493,0.03208249149868881,28,8,0.2857,medium,31.249,33.447,80.0,2.857142857142857,1.2453996981544784,24,0.95,63.771,9.249,122.798,28.009,0.1323,9.249,73.996,4
76207317,0.04170497125321063,24,8,0.3333,small,32.578,35.778,56.0,2.3333333333333335,1.247219128924647,20,0.9286,61.053,14.592,107.753,25.812,0.1014,16.207,50.598,4
76216031,0.035261847424685425,24,4,0.1667,small,25.924,25.924,76.0,3.1666666666666665,1.5723301886761005,20,0.7895,63.585,9.664,112.666,27.244,0.1014,13.25,71.784,4
76216437,0.04342043517047808,20,4,0.2,small,29.766,29.766,64.0,3.2,1.3266499161421599,18,0.875,63.802,14.461,107.982,26.367,0.0737,16.008,105.881,2
76224773,0.0464980816324402,32,16,0.5,medium,32.106,36.422,52.0,1.625,0.9921567416492215,28,0.6923,55.611,9.054,107.444,25.047,0.1774,10.737,67.437,4
76227451,0.03466674823548416,36,16,0.4444,large,32.919,37.337,100.0,2.7777777777777777,1.617802197617893,34,0.98,57.736,10.028,114.167,25.592,0.1175,10.884,74.621,2
76227620,0.02682945980235386,28,12,0.4286,medium,32.124,35.745,92.0,3.2857142857142856,1.2777531299998799,24,0.7826,58.852,12.251,120.324,25.944,0.1534,12.984,67.862,4
76229337,0.026165860602649946,20,8,0.4,small,35.129,35.619,64.0,3.2,1.3266499161421599,16,0.8125,62.766,16.328,113.671,26.416,0.1158,18.14,76.021,4
76232310,0.04468681666844502,24,12,0.5,small,33.236,37.662,48.0,2.0,1.4142135623730951,20,0.9167,58.093,12.298,107.399,25.51,0.1594,12.298,53.262,4
76238738,0.037011285596975224,32,12,0.375,medium,33.614,37.049,96.0,3.0,1.6583123951777,28,0.9583,60.224,11.039,117.133,26.471,0.1129,12.363,52.395,4
76240663,0.041076954731786186,24,8,0.3333,small,33.198,36.498,60.0,2.5,1.5,20,0.8667,62.683,10.773,123.557,27.693,0.1739,14.499,42.281,4
76240675,0.02566091850806367,36,16,0.4444,large,33.267,36.737,88.0,2.4444444444444446,1.1653431646335015,32,0.9545,57.505,10.676,114.582,25.273,0.1175,11.912,33.731,4
76241304,0.03813211357647768,40,16,0.4,large,32.967,37.517,80.0,2.0,1.0954451150103321,36,0.95,59.862,9.786,119.285,26.84,0.1385,9.786,84.347,4
76242405,0.040949628000720405,32,12,0.375,medium,32.003,35.118,88.0,2.75,1.6393596310755,30,0.8864,60.847,10.471,120.147,27.001,0.1452,12.172,101.745,2
76243092,0.0464632430104181,32,16,0.5,medium,33.846,38.278,60.0,1.875,1.0532687216470449,30,0.9333,58.97,9.018,112.02,26.549,0.1694,12.918,51.016,2
76247232,0.028319803032702005,24,8,0.3333,small,30.184,36.58,76.0,3.1666666666666665,1.3437096247164249,20,0.8947,61.744,11.951,116.307,26.865,0.1739,20.237,69.979,4
76247605,0.032343419002798635,32,12,0.375,medium,30.54,34.078,72.0,2.25,0.82915619758885,28,0.9444,61.141,11.473,130.796,27.338,0.1452,11.473,33.28,4
76249460,0.037336042841898516,36,16,0.4444,large,32.474,38.441,88.0,2.4444444444444446,1.2570787221094177,34,0.9773,59.118,10.589,117.272,26.439,0.1492,10.597,117.272,2
76255902,0.03335340710243176,36,12,0.3333,large,33.729,37.702,72.0,2.0,1.4142135623730951,34,0.9444,60.438,9.716,115.423,26.695,0.1111,10.522,97.001,2
76257210,0.027120903905211973,32,12,0.375,medium,33.026,37.609,88.0,2.75,1.0897247358851685,28,0.9091,60.957,10.491,119.81,27.313,0.1452,14.52,74.786,4
76257789,0.039295720968101834,20,4,0.2,small,33.062,33.062,60.0,3.0,1.4142135623730951,16,0.8,63.692,12.242,105.485,26.678,0.0947,16.34,68.238,4
76258762,0.037506128804535334,24,8,0.3333,small,33.911,38.348,56.0,2.3333333333333335,1.5986105077709065,22,0.9286,63.294,9.254,113.552,28.506,0.1884,11.326,76.696,2
76259847,0.04718560263779803,36,16,0.4444,large,34.085,39.742,64.0,1.7777777777777777,0.6285393610547089,34,0.9062,60.423,9.739,120.06,27.14,0.1619,11.245,103.267,2
76263558,0.049855976445944666,24,12,0.5,small,35.773,38.748,80.0,3.3333333333333335,1.4907119849998596,20,0.85,60.558,12.021,115.059,26.515,0.1594,12.053,54.799,4
76271980,0.02657168912758708,32,16,0.5,medium,34.618,40.047,76.0,2.375,1.2183492931011204,28,0.7895,59.802,10.471,120.382,26.856,0.129,14.792,46.687,4
76275892,0.03587433152352964,32,12,0.375,medium,34.371,36.832,88.0,2.75,1.5612494995995996,30,0.9091,60.801,11.224,119.662,26.75,0.121,11.224,59.69,2
76276130,0.030353677719969392,28,12,0.4286,medium,30.871,35.399,72.0,2.5714285714285716,1.498298354528788,24,0.8333,57.02,11.871,104.464,24.709,0.1429,19.627,68.514,4
76279421,0.04467476607274644,40,20,0.5,large,34.189,40.852,52.0,1.3,0.6403124237432849,36,0.8462,58.536,9.077,119.251,26.643,0.1487,11.34,76.037,4
76281340,0.0314628979473799,28,8,0.2857,medium,32.873,34.047,84.0,3.0,1.5118578920369088,24,0.9524,61.736,9.93,110.908,26.592,0.0794,9.93,69.436,4
76282382,0.04746587283568317,28,12,0.4286,medium,29.742,34.941,84.0,3.0,1.3093073414159542,24,0.9048,57.756,10.291,110.944,25.071,0.1429,16.416,74.41,4
76287943,0.03484623271269162,36,16,0.4444,large,33.697,37.848,80.0,2.2222222222222223,1.0304020550550783,32,0.9,58.408,9.46,117.328,25.816,0.1238,11.145,53.389,4
76292858,0.03218313723339549,28,12,0.4286,medium,34.226,38.641,76.0,2.7142857142857144,1.385051387833237,24,0.7368,61.297,10.995,121.072,27.168,0.1534,11.765,39.018,4
76293330,0.030871905827419027,24,8,0.3333,small,33.266,34.761,76.0,3.1666666666666665,1.4624940645653537,20,0.7368,61.641,10.977,114.334,26.416,0.1159,18.957,67.777,4
76296024,0.030271247413368032,28,16,0.5714,medium,33.585,37.506,80.0,2.857142857142857,1.6413036132965795,24,0.8,56.875,9.241,110.798,24.912,0.1429,16.742,76.798,4
76301352,0.032755778831948225,36,16,0.4444,large,32.193,38.997,80.0,2.2222222222222223,1.227262335243029,32,0.95,59.474,10.43,127.148,26.863,0.1619,12.861,32.002,4
76303822,0.036033324381861624,20,4,0.2,small,30.032,30.032,40.0,2.0,1.0954451150103321,16,0.9,62.959,12.724,107.026,25.885,0.0737,23.502,42.472,4
76312376,0.030320306219857457,32,12,0.375,medium,31.841,36.052,84.0,2.625,0.9921567416492215,30,0.9048,60.951,10.207,114.99,27.027,0.1371,11.733,53.33,2
76317443,0.031897899840986635,36,16,0.4444,large,32.341,35.102,84.0,2.3333333333333335,1.3333333333333333,32,0.9048,59.013,9.769,119.152,26.058,0.1302,10.818,78.533,4
76319914,0.02724730678557978,32,12,0.375,medium,30.005,34.917,100.0,3.125,1.6909686573085854,30,0.98,59.666,11.065,120.726,26.382,0.1371,11.065,120.726,2
76324744,0.04167648414169446,32,16,0.5,medium,36.183,40.297,72.0,2.25,1.479019945774904,28,0.9444,60.462,9.71,120.188,27.192,0.1452,9.71,56.989,4
76324976,0.03727925942764823,32,12,0.375,medium,33.996,36.584,80.0,2.5,1.0,30,0.95,59.888,11.835,119.672,26.331,0.0968,11.835,96.777,2
76334869,0.040801895821556855,20,4,0.2,small,35.182,35.182,60.0,3.0,1.2649110640673518,16,0.7333,66.594,13.378,119.639,28.605,0.1368,13.378,74.576,4
76336072,0.030068009649630686,28,12,0.4286,medium,30.946,36.207,72.0,2.5714285714285716,1.178030178747903,24,0.8889,58.982,11.382,117.071,26.133,0.1746,11.58,82.782,4
76338140,0.045406583703420524,20,8,0.4,small,35.485,37.366,64.0,3.2,1.3266499161421599,16,0.8125,59.854,13.719,101.677,25.768,0.1368,14.18,71.897,4
76338445,0.04431839445223899,28,8,0.2857,medium,32.963,35.824,88.0,3.142857142857143,1.2453996981544782,26,0.9773,64.127,10.587,120.687,29.188,0.1746,10.587,116.196,2
76341498,0.04274322424793703,20,4,0.2,small,32.049,32.049,60.0,3.0,1.2649110640673518,18,0.9,65.83,11.898,120.506,28.692,0.1579,11.898,107.824,2
76344335,0.03935997513043441,32,12,0.375,medium,34.497,38.033,80.0,2.5,1.224744871391589,30,0.95,61.823,10.461,119.332,27.586,0.1452,10.701,96.715,2
76345723,0.048298809076770644,32,16,0.5,medium,32.72,36.848,80.0,2.5,1.118033988749895,28,0.95,57.741,10.22,112.923,25.519,0.1371,14.044,74.683,4
76353192,0.04558472880381091,20,8,0.4,small,34.64,37.276,72.0,3.6,1.7435595774162693,18,0.8611,60.256,11.711,105.659,25.352,0.1368,11.711,64.01,2
76354266,0.039096584268217695,20,8,0.4,small,34.749,37.026,64.0,3.2,0.9797958971132711,18,0.9062,63.049,12.063,121.896,26.688,0.1368,18.227,121.896,2
76358451,0.03775697201934822,28,8,0.2857,medium,32.845,35.145,96.0,3.4285714285714284,1.178030178747903,24,0.8333,61.97,11.941,118.545,27.012,0.1217,11.941,43.196,4
76359751,0.04787797702718556,24,8,0.3333,small,35.013,39.923,52.0,2.1666666666666665,1.4624940645653537,20,0.6154,62.023,12.648,111.335,26.371,0.1014,17.286,42.573,4
76360514,0.027698266041982344,32,16,0.5,medium,32.725,37.812,80.0,2.5,1.224744871391589,30,0.975,57.798,10.154,113.397,25.704,0.1694,10.194,71.629,2
76364693,0.046799746057799026,20,8,0.4,small,34.986,35.172,52.0,2.6,1.9595917942265426,18,0.8077,60.745,14.544,105.768,25.811,0.1158,17.651,69.602,2
76369073,0.026634604387181647,36,16,0.4444,large,33.41,38.978,88.0,2.4444444444444446,1.0657403385139375,34,0.9318,59.626,9.723,119.146,26.793,0.1619,11.603,77.955,2
76369368,0.03381689486147672,24,8,0.3333,small,30.678,31.326,68.0,2.8333333333333335,1.0671873729054748,22,0.9706,59.713,10.879,105.378,25.736,0.1449,10.879,99.929,2
76379566,0.0324102306336703,20,4,0.2,small,29.567,29.567,32.0,1.6,0.7999999999999999,16,0.625,63.529,15.596,105.715,26.213,0.0947,15.596,73.407,4
76395944,0.0423176118205062,32,16,0.5,medium,33.937,37.362,100.0,3.125,1.5360257159305635,28,0.84,56.853,10.656,105.896,25.272,0.1532,12.704,74.879,4
76397269,0.04865321790262563,20,4,0.2,small,32.995,32.995,52.0,2.6,1.3564659966250538,18,0.8462,64.013,12.483,109.502,26.797,0.1158,15.055,96.675,2
76404318,0.033183731243959944,28,12,0.4286,medium,30.9,36.217,108.0,3.857142857142857,0.832993127835043,24,0.8519,57.32,11.807,111.962,24.592,0.1005,17.772,68.098,4
76404703,0.04195687571433039,32,12,0.375,medium,29.065,32.82,92.0,2.875,1.3635890143294642,28,0.8696,59.146,9.735,121.731,26.18,0.1452,12.369,71.677,4
76405377,0.040676926920070126,36,12,0.3333,large,33.057,35.247,96.0,2.6666666666666665,1.4142135623730951,32,0.7917,61.611,10.29,121.167,27.649,0.1238,12.787,67.44,4
76408494,0.039391835440594505,28,8,0.2857,medium,32.463,35.086,92.0,3.2857142857142856,1.385051387833237,26,0.9348,62.869,10.821,123.39,27.756,0.1323,10.821,123.39,2
76416544,0.04193177914902167,20,4,0.2,small,33.044,33.044,32.0,1.6,0.7999999999999999,16,0.625,64.831,10.818,110.342,27.369,0.1158,17.087,71.916,4
76417215,0.02940831861035323,32,16,0.5,medium,33.296,37.427,68.0,2.125,1.165922381636102,28,0.9412,57.696,9.329,119.609,25.803,0.1613,9.329,51.882,4
76421250,0.04202326487029935,28,12,0.4286,medium,29.196,35.308,108.0,3.857142857142857,1.2453996981544782,26,0.9259,57.824,10.431,111.645,25.062,0.1429,18.864,95.391,2
76432784,0.0338395606957803,28,8,0.2857,medium,32.321,32.817,64.0,2.2857142857142856,1.385051387833237,24,0.875,62.389,12.059,120.267,27.096,0.1111,22.11,69.211,4
76435455,0.047391706820889466,20,8,0.4,small,31.923,32.184,80.0,4.0,0.8944271909999159,16,0.75,60.363,12.758,107.583,25.561,0.1368,12.758,70.715,4
76443885,0.04537096251741263,32,12,0.375,medium,34.0,36.827,56.0,1.75,0.6614378277661477,28,0.7857,60.881,9.135,119.572,27.204,0.1452,10.355,68.263,4
76448561,0.049850906850297506,36,12,0.3333,large,34.929,37.642,88.0,2.4444444444444446,1.2570787221094175,34,0.9773,62.54,9.996,130.844,27.978,0.1175,10.756,75.285,2
76451682,0.03047945007430129,24,12,0.5,small,34.512,38.128,44.0,1.8333333333333333,0.3726779962499649,22,0.9091,59.403,10.283,114.534,26.004,0.1739,13.338,104.983,2
76453508,0.0391836820080294,36,12,0.3333,large,32.365,36.118,68.0,1.8888888888888888,1.3698697784375504,34,0.9706,60.367,10.424,117.071,26.54,0.1175,10.825,98.181,2
76475049,0.04353405630695546,20,8,0.4,small,34.218,39.591,40.0,2.0,1.5491933384829668,16,0.9,62.333,9.724,120.675,27.143,0.1368,9.724,69.554,4
76475658,0.030176389728007152,28,8,0.2857,medium,34.764,36.153,92.0,3.2857142857142856,1.1605769149479945,24,0.8696,62.014,11.787,117.973,26.989,0.0899,11.787,83.419,4
76476141,0.042061547202920574,28,12,0.4286,medium,31.33,36.988,84.0,3.0,1.7728105208558367,24,0.9524,59.657,10.164,119.198,27.064,0.164,12.848,34.142,4
76480194,0.03239715134423146,24,8,0.3333,small,32.006,32.381,84.0,3.5,1.2583057392117916,20,0.8095,58.18,10.627,97.871,24.59,0.1014,16.107,68.07,4
76480597,0.026084358431016516,20,4,0.2,small,28.894,28.894,72.0,3.6,1.3564659966250538,16,0.7222,65.142,12.655,119.452,27.396,0.1158,12.655,84.465,4
76481945,0.03614622972511816,28,12,0.4286,medium,34.848,37.162,92.0,3.2857142857142856,1.1605769149479943,26,0.9348,59.584,11.88,109.741,26.108,0.1534,11.912,74.324,2
76483783,0.03932179429170794,24,8,0.3333,small,33.723,35.414,68.0,2.8333333333333335,1.4624940645653537,20,0.9412,60.507,13.87,112.135,25.617,0.1014,13.87,50.083,4
